bridge_id,bridge_no,original_bridge_no,bridge_name,original_link,corrected_link,original_region,corrected_region,original_station,corrected_station,original_lon,original_lat,source_lon,source_lat,corrected_lon,corrected_lat,correction_distance_km,correction_method,audit_status,evidence,safe_attribute_defaults_applied
bridge-234,B229,B229,Kyonyo,C416_Link02,C416_Link02,Southern,Southern,Ibanda,Ibanda,30.385658,-0.276937,30.326916,-0.263133,30.385658,-0.276937,0,Placed by bridge chainage along exact host road link geometry,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-235,B230,B230,Maziba Bridge,C424_Link01,C424_Link01,Southern,Southern,Kabale,Kabale,30.068232,-1.304579,30.098591,-1.31133,30.068232,-1.304579,0,Placed by bridge chainage along exact host road link geometry,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-236,B231,B231,Mpungu Bridge,C434_Link01,C434_Link01,Southern,Southern,Kabale,Kabale,29.690617,-0.987963,29.691502,-0.979269,29.690617,-0.987963,0,Placed by bridge chainage along exact host road link geometry,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-237,B232,B232,Mucha Bridge,C436_Link01,C436_Link01,Southern,Southern,Kabale,Kabale,29.70794,-1.27031,29.715969,-1.22407,29.70794,-1.27031,0,Placed by bridge chainage along exact host road link geometry,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-238,B233,B233,Kaku Bridge,C439_Link01,C439_Link01,Southern,Southern,Kabale,Kabale,29.611802,-1.19903,29.611555,-1.197372,29.611802,-1.19903,0,Placed by bridge chainage along exact host road link geometry,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-239,B234,B234,Ishasha Bridge,C440_Link01,C440_Link01,Southern,Southern,Kabale,Kabale,29.640392,-0.841272,29.640989,-0.83906,29.640392,-0.841272,0,Placed by bridge chainage along exact host road link geometry,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-240,B235,B235,Muyaga Bridge,C440_Link02,C440_Link02,Southern,Southern,Kabale,Kabale,29.636593,-0.908522,29.6374,-0.90849,29.636593,-0.908522,0,Placed by bridge chainage along exact host road link geometry,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-241,B236,B236,Kiruruma Bridge,C441_Link01,C441_Link01,Southern,Southern,Kabale,Kabale,29.722196,-0.765182,29.72121,-0.76536,29.722196,-0.765182,0,Placed by bridge chainage along exact host road link geometry,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-242,B237,B237,Mitano 01,C442_Link02,C442_Link02,Southern,Southern,Kabale,Kabale,29.786006,-0.827071,29.82247,-0.78366,29.786006,-0.827071,0,Placed by bridge chainage along exact host road link geometry,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-243,B238,B238,Kabaale Bridge,C442_Link01,C442_Link01,Southern,Southern,Kabale,Kabale,29.913584,-0.797383,29.84602,-0.7807,29.913584,-0.797383,0,Placed by bridge chainage along exact host road link geometry,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-244,B239,B239,Kakingo Bridge,C445_Link02,C445_Link02,Southern,Southern,Kabale,Kabale,29.8585,-0.68783,29.86307,-0.67665,29.8585,-0.68783,0,Placed by bridge chainage along exact host road link geometry,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-245,B240,B240,Rushaya Bridge,C445_Link02,C445_Link02,Southern,Southern,Kabale,Kabale,29.8585,-0.68783,29.793762,-0.583351,29.8585,-0.68783,0,Placed by bridge chainage along exact host road link geometry,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-246,B241,B241,Mitano 02 Bridge,C446_Link01,C446_Link01,Southern,Southern,Kabale,Kabale,29.748611,-0.693549,29.799648,-0.683095,29.748611,-0.693549,0,Placed by bridge chainage along exact host road link geometry,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-247,B243,B243,Rwamuganga Bridge,C447_Link01,C447_Link01,Southern,Southern,Mbarara,Mbarara,29.98664,-0.71509,30.289885,-0.623411,29.98664,-0.71509,0,Placed by bridge chainage along exact host road link geometry,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-248,B246,B246,Ndurumo Bridge,C447_Link01,C447_Link01,Southern,Southern,Mbarara,Mbarara,29.98664,-0.71509,30.163153,-0.661432,29.98664,-0.71509,0,Placed by bridge chainage along exact host road link geometry,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-249,B248,B248,Katizi Bridge,C447_Link02,C447_Link02,Southern,Southern,Kabale,Kabale,29.982513,-0.722342,30.059286,-0.685226,29.982513,-0.722342,0,Placed by bridge chainage along exact host road link geometry,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-250,B249,B249,Kyambura Bridge,C450_Link01,C450_Link01,Southern,Southern,Mbarara,Mbarara,30.105952,-0.20598,30.10671,-0.20655,30.105952,-0.20598,0,Placed by bridge chainage along exact host road link geometry,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-251,B251,B251,Enshya Bridge,C519_Link01,C519_Link01,Southern,Southern,Kasese,Kasese,30.087621,0.319838,30.0877,0.3203,30.087621,0.319838,0,Placed by bridge chainage along exact host road link geometry after latitude-sign-corrected-source-coordinate,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-252,B252,B252,Rubiriha,C520_Link02,C520_Link02,Southern,Southern,Kasese,Kasese,29.749138,0.081074,29.74876,0.08089,29.749138,0.081074,0,Placed by bridge chainage along exact host road link geometry after latitude-sign-corrected-source-coordinate,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-253,B253,B253,Kabira Bridge,C520_Link02,C520_Link02,Southern,Southern,Kasese,Kasese,29.7408,0.100971,29.7407,0.09594,29.7408,0.100971,0,Placed by bridge chainage along exact host road link geometry after latitude-sign-corrected-source-coordinate,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-254,B255,B255,Ruzairwe,C553_Link01,C553_Link01,Western,Western,Hoima,Hoima,31.015373,1.107453,31.00355,1.11092,31.015373,1.107453,0,Placed by bridge chainage along exact host road link geometry,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-255,B256,B256,Perepa,C556_Link01,C556_Link01,Western,Western,Fort Portal,Fort Portal,30.15682,0.565936,30.15575,0.566563,30.15682,0.565936,0,Placed by bridge chainage along exact host road link geometry,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-256,B258,B258,Mahoma,C556_Link01,C556_Link01,Western,Western,Fort Portal,Fort Portal,30.159904,0.598037,30.15962,0.599673,30.159904,0.598037,0,Placed by bridge chainage along exact host road link geometry,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-257,B259,B259,Dunga,C556_Link01,C556_Link01,Western,Western,Fort Portal,Fort Portal,30.158229,0.620029,30.1583,0.619995,30.158229,0.620029,0,Placed by bridge chainage along exact host road link geometry,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-258,B260,B260,Nyabuswa,C556_Link01,C556_Link01,Western,Western,Fort Portal,Fort Portal,30.158456,0.628505,30.158581,0.628507,30.158456,0.628505,0,Placed by bridge chainage along exact host road link geometry,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-259,B261,B261,Mpanga,C556_Link01,C556_Link01,Western,Western,Fort Portal,Fort Portal,30.172581,0.656246,30.172859,0.656084,30.172581,0.656246,0,Placed by bridge chainage along exact host road link geometry,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-260,B263,B263,Dongoi,C575_Link01,C575_Link01,Western,Western,Fort Portal,Fort Portal,30.238161,0.929352,30.237967,0.929418,30.238161,0.929352,0,Placed by bridge chainage along exact host road link geometry,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-261,B264,B264,Murungu,C677_Link02,C565_Link01,Northern,Western,Kitgum,Hoima,30.823398,1.065947,30.82284,1.06575,30.823398,1.065947,0,Placed by bridge chainage along exact host road link geometry,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-262,B265,B265,Nguse,C677_Link02,C566_Link02,Northern,Western,Kitgum,Hoima,31.122624,1.024254,31.122629,1.02426,31.122624,1.024254,0,Placed by bridge chainage along exact host road link geometry,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-263,B266,B266,Mpanga,C677_Link02,C677_Link02,Northern,Northern,Kitgum,Kitgum,33.196484,3.136152,30.532631,0.302793,33.196484,3.136152,0,Placed by bridge chainage along exact host road link geometry,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-264,B267,B267,Mpanga,C963_Link02,C214_Link01,North Eastern,Central,Moroto,Masaka,31.198485,-0.469054,31.198521,-0.46901,31.198485,-0.469054,0,Placed by bridge chainage along exact host road link geometry,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-265,B268,B268,Mpanga Bridge,C963_Link03,C373_Link01,North Eastern,Southern,Moroto,Ibanda,30.415326,-0.099435,30.413811,-0.10868,30.415326,-0.099435,0,Placed by bridge chainage along exact host road link geometry,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-266,B269,B269,Kisenge,C964_Link02,C575_Link01,North Eastern,Western,Soroti,Fort Portal,30.238144,0.929306,30.23797,0.92937,30.238144,0.929306,0,Placed by bridge chainage along exact host road link geometry,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-267,B270,B270,Wambabya,C967_Link01,C592_Link02,North Eastern,Western,Moroto,Hoima,31.114801,1.529975,31.11483,1.529899,31.114801,1.529975,0,Placed by bridge chainage along exact host road link geometry,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
bridge-268,B271,B271,Wambabya,C594_Link01,C594_Link01,Western,Western,Hoima,Hoima,31.182025,1.375425,31.182899,1.37389,31.182025,1.375425,0,Placed by bridge chainage along exact host road link geometry,Placed on exact national road host link,Host link retained because bridge chainage falls on the declared national road link,
